"","Neighborhood","Airbnb","Date","City","ZRI","ZRI_City"
"371","Manhattan Beach.(New York)",7,2016-02-01,"New York, NY",2390,2409
"372","Manhattan Beach.(New York)",7,2016-01-01,"New York, NY",2393,2399
"373","Mill Basin.(New York)",1,2016-12-01,"New York, NY",2411,2392
"374","Mill Basin.(New York)",1,2016-11-01,"New York, NY",2394,2388
"375","Mill Basin.(New York)",1,2016-10-01,"New York, NY",2387,2384
"376","Mill Basin.(New York)",1,2016-09-01,"New York, NY",2391,2387
"377","Mill Basin.(New York)",1,2016-08-01,"New York, NY",2407,2396
"378","Mill Basin.(New York)",1,2016-07-01,"New York, NY",2408,2407
"379","Mill Basin.(New York)",1,2016-06-01,"New York, NY",2407,2415
"380","Mill Basin.(New York)",1,2016-05-01,"New York, NY",2385,2419
"381","Mill Basin.(New York)",1,2016-04-01,"New York, NY",2367,2421
"382","Mill Basin.(New York)",1,2016-03-01,"New York, NY",2350,2418
"383","Mill Basin.(New York)",1,2016-02-01,"New York, NY",2352,2409
"384","Mill Basin.(New York)",1,2016-01-01,"New York, NY",2356,2399
"385","Grasmere - Concord.(New York)",0,2016-12-01,"New York, NY",2162,2392
"386","Grasmere - Concord.(New York)",0,2016-11-01,"New York, NY",2136,2388
"387","Grasmere - Concord.(New York)",0,2016-10-01,"New York, NY",2119,2384
"388","Grasmere - Concord.(New York)",0,2016-09-01,"New York, NY",2120,2387
"389","Grasmere - Concord.(New York)",0,2016-08-01,"New York, NY",2130,2396
"390","Grasmere - Concord.(New York)",0,2016-07-01,"New York, NY",2132,2407
"391","Grasmere - Concord.(New York)",0,2016-06-01,"New York, NY",2121,2415
"392","Grasmere - Concord.(New York)",0,2016-05-01,"New York, NY",2119,2419
"393","Grasmere - Concord.(New York)",0,2016-04-01,"New York, NY",2126,2421
"394","Grasmere - Concord.(New York)",0,2016-03-01,"New York, NY",2145,2418
"395","Grasmere - Concord.(New York)",0,2016-02-01,"New York, NY",2139,2409
"396","Grasmere - Concord.(New York)",0,2016-01-01,"New York, NY",2140,2399
"397","Annadale.(New York)",0,2016-12-01,"New York, NY",2309,2392
"398","Annadale.(New York)",0,2016-11-01,"New York, NY",2308,2388
"399","Annadale.(New York)",0,2016-10-01,"New York, NY",2295,2384
"400","Annadale.(New York)",0,2016-09-01,"New York, NY",2277,2387
"401","Annadale.(New York)",0,2016-08-01,"New York, NY",2264,2396
"402","Annadale.(New York)",0,2016-07-01,"New York, NY",2247,2407
"403","Annadale.(New York)",0,2016-06-01,"New York, NY",2220,2415
"404","Annadale.(New York)",0,2016-05-01,"New York, NY",2194,2419
"405","Annadale.(New York)",0,2016-04-01,"New York, NY",2194,2421
"406","Annadale.(New York)",0,2016-03-01,"New York, NY",2215,2418
"407","Annadale.(New York)",0,2016-02-01,"New York, NY",2226,2409
"408","Annadale.(New York)",0,2016-01-01,"New York, NY",2238,2399
"409","Old Town.(New York)",0,2016-12-01,"New York, NY",2128,2392
"410","Old Town.(New York)",0,2016-11-01,"New York, NY",2121,2388
"411","Old Town.(New York)",0,2016-10-01,"New York, NY",2121,2384
"412","Old Town.(New York)",0,2016-09-01,"New York, NY",2128,2387
"413","Old Town.(New York)",0,2016-08-01,"New York, NY",2135,2396
"414","Old Town.(New York)",0,2016-07-01,"New York, NY",2132,2407
"415","Old Town.(New York)",0,2016-06-01,"New York, NY",2121,2415
"416","Old Town.(New York)",0,2016-05-01,"New York, NY",2119,2419
"417","Old Town.(New York)",0,2016-04-01,"New York, NY",2125,2421
"418","Old Town.(New York)",0,2016-03-01,"New York, NY",2143,2418
"419","Old Town.(New York)",0,2016-02-01,"New York, NY",2138,2409
"420","Old Town.(New York)",0,2016-01-01,"New York, NY",2137,2399
"421","Grant City.(New York)",0,2016-12-01,"New York, NY",2163,2392
"422","Grant City.(New York)",0,2016-11-01,"New York, NY",2153,2388
"423","Grant City.(New York)",0,2016-10-01,"New York, NY",2140,2384
"424","Grant City.(New York)",0,2016-09-01,"New York, NY",2138,2387
"425","Grant City.(New York)",0,2016-08-01,"New York, NY",2141,2396
"426","Grant City.(New York)",0,2016-07-01,"New York, NY",2138,2407
"427","Grant City.(New York)",0,2016-06-01,"New York, NY",2129,2415
"428","Grant City.(New York)",0,2016-05-01,"New York, NY",2122,2419
"429","Grant City.(New York)",0,2016-04-01,"New York, NY",2122,2421
"430","Grant City.(New York)",0,2016-03-01,"New York, NY",2137,2418
"431","Grant City.(New York)",0,2016-02-01,"New York, NY",2133,2409
"432","Grant City.(New York)",0,2016-01-01,"New York, NY",2121,2399
"433","Woodlawn.(New York)",3,2016-12-01,"New York, NY",1731,2392
"434","Woodlawn.(New York)",1,2016-11-01,"New York, NY",1743,2388
"435","Woodlawn.(New York)",1,2016-10-01,"New York, NY",1756,2384
"436","Woodlawn.(New York)",1,2016-09-01,"New York, NY",1774,2387
"437","Woodlawn.(New York)",1,2016-08-01,"New York, NY",1791,2396
"438","Woodlawn.(New York)",1,2016-07-01,"New York, NY",1805,2407
"439","Woodlawn.(New York)",1,2016-06-01,"New York, NY",1817,2415
"440","Woodlawn.(New York)",1,2016-05-01,"New York, NY",1833,2419
"441","Woodlawn.(New York)",1,2016-04-01,"New York, NY",1846,2421
"442","Woodlawn.(New York)",1,2016-03-01,"New York, NY",1854,2418
"443","Woodlawn.(New York)",1,2016-02-01,"New York, NY",1850,2409
"444","Woodlawn.(New York)",1,2016-01-01,"New York, NY",1848,2399
"445","Cobble Hill.(New York)",55,2016-12-01,"New York, NY",2818,2392
"446","Cobble Hill.(New York)",55,2016-11-01,"New York, NY",2843,2388
"447","Cobble Hill.(New York)",55,2016-10-01,"New York, NY",2869,2384
"448","Cobble Hill.(New York)",55,2016-09-01,"New York, NY",2897,2387
"449","Cobble Hill.(New York)",54,2016-08-01,"New York, NY",2916,2396
"450","Cobble Hill.(New York)",54,2016-07-01,"New York, NY",2931,2407
"451","Cobble Hill.(New York)",54,2016-06-01,"New York, NY",2931,2415
"452","Cobble Hill.(New York)",54,2016-05-01,"New York, NY",2932,2419
"453","Cobble Hill.(New York)",54,2016-04-01,"New York, NY",2927,2421
"454","Cobble Hill.(New York)",54,2016-03-01,"New York, NY",2928,2418
"455","Cobble Hill.(New York)",53,2016-02-01,"New York, NY",2933,2409
"456","Cobble Hill.(New York)",53,2016-01-01,"New York, NY",2937,2399
"457","Country Club.(New York)",2,2016-12-01,"New York, NY",1792,2392
"458","Country Club.(New York)",2,2016-11-01,"New York, NY",1808,2388
"459","Country Club.(New York)",2,2016-10-01,"New York, NY",1823,2384
"460","Country Club.(New York)",2,2016-09-01,"New York, NY",1843,2387
"461","Country Club.(New York)",2,2016-08-01,"New York, NY",1853,2396
"462","Country Club.(New York)",2,2016-07-01,"New York, NY",1858,2407
"463","Country Club.(New York)",2,2016-06-01,"New York, NY",1845,2415
"464","Country Club.(New York)",2,2016-05-01,"New York, NY",1840,2419
"465","Country Club.(New York)",1,2016-04-01,"New York, NY",1841,2421
"466","Country Club.(New York)",1,2016-03-01,"New York, NY",1844,2418
"467","Country Club.(New York)",1,2016-02-01,"New York, NY",1840,2409
"468","Country Club.(New York)",0,2016-01-01,"New York, NY",1836,2399
"469","Springfield Gardens.(New York)",0,2016-12-01,"New York, NY",2179,2392
"470","Springfield Gardens.(New York)",0,2016-11-01,"New York, NY",2166,2388
"471","Springfield Gardens.(New York)",0,2016-10-01,"New York, NY",2148,2384
"472","Springfield Gardens.(New York)",0,2016-09-01,"New York, NY",2143,2387
"473","Springfield Gardens.(New York)",0,2016-08-01,"New York, NY",2137,2396
"474","Springfield Gardens.(New York)",0,2016-07-01,"New York, NY",2135,2407
"475","Springfield Gardens.(New York)",0,2016-06-01,"New York, NY",2122,2415
"476","Springfield Gardens.(New York)",0,2016-05-01,"New York, NY",2116,2419
"477","Springfield Gardens.(New York)",0,2016-04-01,"New York, NY",2100,2421
"478","Springfield Gardens.(New York)",0,2016-03-01,"New York, NY",2090,2418
"479","Springfield Gardens.(New York)",0,2016-02-01,"New York, NY",2073,2409
"480","Springfield Gardens.(New York)",0,2016-01-01,"New York, NY",2064,2399
"481","Arrochar.(New York)",0,2016-12-01,"New York, NY",2104,2392
"482","Arrochar.(New York)",0,2016-11-01,"New York, NY",2096,2388
"483","Arrochar.(New York)",0,2016-10-01,"New York, NY",2101,2384
"484","Arrochar.(New York)",0,2016-09-01,"New York, NY",2114,2387
"485","Arrochar.(New York)",0,2016-08-01,"New York, NY",2122,2396
"486","Arrochar.(New York)",0,2016-07-01,"New York, NY",2120,2407
"487","Arrochar.(New York)",0,2016-06-01,"New York, NY",2106,2415
"488","Arrochar.(New York)",0,2016-05-01,"New York, NY",2106,2419
"489","Arrochar.(New York)",0,2016-04-01,"New York, NY",2118,2421
"490","Arrochar.(New York)",0,2016-03-01,"New York, NY",2144,2418
"491","Arrochar.(New York)",0,2016-02-01,"New York, NY",2146,2409
"492","Arrochar.(New York)",0,2016-01-01,"New York, NY",2143,2399
"493","Castleton Corners.(New York)",0,2016-12-01,"New York, NY",2166,2392
"494","Castleton Corners.(New York)",0,2016-11-01,"New York, NY",2144,2388
"495","Castleton Corners.(New York)",0,2016-10-01,"New York, NY",2120,2384
"496","Castleton Corners.(New York)",0,2016-09-01,"New York, NY",2107,2387
"497","Castleton Corners.(New York)",0,2016-08-01,"New York, NY",2100,2396
"498","Castleton Corners.(New York)",0,2016-07-01,"New York, NY",2089,2407
"499","Castleton Corners.(New York)",0,2016-06-01,"New York, NY",2066,2415
"500","Castleton Corners.(New York)",0,2016-05-01,"New York, NY",2057,2419
"501","Castleton Corners.(New York)",0,2016-04-01,"New York, NY",2065,2421
"502","Castleton Corners.(New York)",0,2016-03-01,"New York, NY",2106,2418
"503","Castleton Corners.(New York)",0,2016-02-01,"New York, NY",2112,2409
"504","Castleton Corners.(New York)",0,2016-01-01,"New York, NY",2133,2399
"505","Rockaway Beach.(New York)",0,2016-12-01,"New York, NY",2117,2392
"506","Rockaway Beach.(New York)",0,2016-11-01,"New York, NY",2102,2388
"507","Rockaway Beach.(New York)",0,2016-10-01,"New York, NY",2080,2384
"508","Rockaway Beach.(New York)",0,2016-09-01,"New York, NY",2065,2387
"509","Rockaway Beach.(New York)",0,2016-08-01,"New York, NY",2050,2396
"510","Rockaway Beach.(New York)",0,2016-07-01,"New York, NY",2042,2407
"511","Rockaway Beach.(New York)",0,2016-06-01,"New York, NY",2034,2415
"512","Rockaway Beach.(New York)",0,2016-05-01,"New York, NY",2042,2419
"513","Rockaway Beach.(New York)",0,2016-04-01,"New York, NY",2043,2421
"514","Rockaway Beach.(New York)",0,2016-03-01,"New York, NY",2042,2418
"515","Rockaway Beach.(New York)",0,2016-02-01,"New York, NY",2023,2409
"516","Rockaway Beach.(New York)",0,2016-01-01,"New York, NY",2013,2399
"517","Windsor Terrace.(New York)",108,2016-12-01,"New York, NY",2416,2392
"518","Windsor Terrace.(New York)",108,2016-11-01,"New York, NY",2412,2388
"519","Windsor Terrace.(New York)",107,2016-10-01,"New York, NY",2402,2384
"520","Windsor Terrace.(New York)",107,2016-09-01,"New York, NY",2395,2387
"521","Windsor Terrace.(New York)",106,2016-08-01,"New York, NY",2397,2396
"522","Windsor Terrace.(New York)",105,2016-07-01,"New York, NY",2408,2407
"523","Windsor Terrace.(New York)",103,2016-06-01,"New York, NY",2425,2415
"524","Windsor Terrace.(New York)",95,2016-05-01,"New York, NY",2438,2419
"525","Windsor Terrace.(New York)",94,2016-04-01,"New York, NY",2436,2421
"526","Windsor Terrace.(New York)",94,2016-03-01,"New York, NY",2437,2418
"527","Windsor Terrace.(New York)",93,2016-02-01,"New York, NY",2433,2409
"528","Windsor Terrace.(New York)",92,2016-01-01,"New York, NY",2438,2399
"529","Grymes Hill.(New York)",5,2016-12-01,"New York, NY",2097,2392
"530","Grymes Hill.(New York)",5,2016-11-01,"New York, NY",2084,2388
"531","Grymes Hill.(New York)",5,2016-10-01,"New York, NY",2075,2384
"532","Grymes Hill.(New York)",5,2016-09-01,"New York, NY",2080,2387
"533","Grymes Hill.(New York)",5,2016-08-01,"New York, NY",2086,2396
"534","Grymes Hill.(New York)",5,2016-07-01,"New York, NY",2083,2407
"535","Grymes Hill.(New York)",5,2016-06-01,"New York, NY",2065,2415
"536","Grymes Hill.(New York)",5,2016-05-01,"New York, NY",2057,2419
"537","Grymes Hill.(New York)",5,2016-04-01,"New York, NY",2065,2421
"538","Grymes Hill.(New York)",5,2016-03-01,"New York, NY",2095,2418
"539","Grymes Hill.(New York)",5,2016-02-01,"New York, NY",2106,2409
"540","Grymes Hill.(New York)",5,2016-01-01,"New York, NY",2124,2399
"541","South Beach.(New York)",9,2016-12-01,"New York, NY",2114,2392
"542","South Beach.(New York)",7,2016-11-01,"New York, NY",2103,2388
"543","South Beach.(New York)",7,2016-10-01,"New York, NY",2104,2384
"544","South Beach.(New York)",7,2016-09-01,"New York, NY",2122,2387
"545","South Beach.(New York)",6,2016-08-01,"New York, NY",2134,2396
"546","South Beach.(New York)",6,2016-07-01,"New York, NY",2137,2407
"547","South Beach.(New York)",6,2016-06-01,"New York, NY",2126,2415
"548","South Beach.(New York)",6,2016-05-01,"New York, NY",2121,2419
"549","South Beach.(New York)",6,2016-04-01,"New York, NY",2123,2421
"550","South Beach.(New York)",6,2016-03-01,"New York, NY",2138,2418
"551","South Beach.(New York)",6,2016-02-01,"New York, NY",2134,2409
"552","South Beach.(New York)",6,2016-01-01,"New York, NY",2128,2399
"553","Little Italy.(New York)",41,2016-12-01,"New York, NY",4421,2392
"554","Little Italy.(New York)",40,2016-11-01,"New York, NY",4484,2388
"555","Little Italy.(New York)",38,2016-10-01,"New York, NY",4534,2384
"556","Little Italy.(New York)",38,2016-09-01,"New York, NY",4566,2387
"557","Little Italy.(New York)",37,2016-08-01,"New York, NY",4642,2396
"558","Little Italy.(New York)",37,2016-07-01,"New York, NY",4680,2407
"559","Little Italy.(New York)",37,2016-06-01,"New York, NY",4689,2415
"560","Little Italy.(New York)",36,2016-05-01,"New York, NY",4679,2419
"561","Little Italy.(New York)",36,2016-04-01,"New York, NY",4654,2421
"562","Little Italy.(New York)",36,2016-03-01,"New York, NY",4612,2418
"563","Little Italy.(New York)",36,2016-02-01,"New York, NY",4559,2409
"564","Little Italy.(New York)",36,2016-01-01,"New York, NY",4445,2399
"565","Greenridge.(New York)",0,2016-12-01,"New York, NY",2208,2392
"566","Greenridge.(New York)",0,2016-11-01,"New York, NY",2200,2388
"567","Greenridge.(New York)",0,2016-10-01,"New York, NY",2189,2384
"568","Greenridge.(New York)",0,2016-09-01,"New York, NY",2180,2387
"569","Greenridge.(New York)",0,2016-08-01,"New York, NY",2174,2396
"570","Greenridge.(New York)",0,2016-07-01,"New York, NY",2165,2407
"571","Greenridge.(New York)",0,2016-06-01,"New York, NY",2146,2415
"572","Greenridge.(New York)",0,2016-05-01,"New York, NY",2121,2419
"573","Greenridge.(New York)",0,2016-04-01,"New York, NY",2113,2421
"574","Greenridge.(New York)",0,2016-03-01,"New York, NY",2124,2418
"575","Greenridge.(New York)",0,2016-02-01,"New York, NY",2120,2409
"576","Greenridge.(New York)",0,2016-01-01,"New York, NY",2112,2399
"577","Clason Point.(New York)",0,2016-12-01,"New York, NY",1803,2392
"578","Clason Point.(New York)",0,2016-11-01,"New York, NY",1817,2388
"579","Clason Point.(New York)",0,2016-10-01,"New York, NY",1822,2384
"580","Clason Point.(New York)",0,2016-09-01,"New York, NY",1820,2387
"581","Clason Point.(New York)",0,2016-08-01,"New York, NY",1819,2396
"582","Clason Point.(New York)",0,2016-07-01,"New York, NY",1823,2407
"583","Clason Point.(New York)",0,2016-06-01,"New York, NY",1830,2415
"584","Clason Point.(New York)",0,2016-05-01,"New York, NY",1847,2419
"585","Clason Point.(New York)",0,2016-04-01,"New York, NY",1860,2421
"586","Clason Point.(New York)",0,2016-03-01,"New York, NY",1873,2418
"587","Clason Point.(New York)",0,2016-02-01,"New York, NY",1868,2409
"588","Clason Point.(New York)",0,2016-01-01,"New York, NY",1863,2399
"589","Midland Beach.(New York)",8,2016-12-01,"New York, NY",2095,2392
"590","Midland Beach.(New York)",8,2016-11-01,"New York, NY",2099,2388
"591","Midland Beach.(New York)",5,2016-10-01,"New York, NY",2099,2384
"592","Midland Beach.(New York)",5,2016-09-01,"New York, NY",2108,2387
"593","Midland Beach.(New York)",4,2016-08-01,"New York, NY",2119,2396
"594","Midland Beach.(New York)",4,2016-07-01,"New York, NY",2125,2407
"595","Midland Beach.(New York)",4,2016-06-01,"New York, NY",2122,2415
"596","Midland Beach.(New York)",3,2016-05-01,"New York, NY",2121,2419
"597","Midland Beach.(New York)",3,2016-04-01,"New York, NY",2125,2421
"598","Midland Beach.(New York)",3,2016-03-01,"New York, NY",2134,2418
"599","Midland Beach.(New York)",3,2016-02-01,"New York, NY",2125,2409
"600","Midland Beach.(New York)",2,2016-01-01,"New York, NY",2105,2399
"601","Prince's Bay.(New York)",0,2016-12-01,"New York, NY",2341,2392
"602","Prince's Bay.(New York)",0,2016-11-01,"New York, NY",2337,2388
"603","Prince's Bay.(New York)",0,2016-10-01,"New York, NY",2319,2384
"604","Prince's Bay.(New York)",0,2016-09-01,"New York, NY",2294,2387
"605","Prince's Bay.(New York)",0,2016-08-01,"New York, NY",2275,2396
"606","Prince's Bay.(New York)",0,2016-07-01,"New York, NY",2258,2407
"607","Prince's Bay.(New York)",0,2016-06-01,"New York, NY",2235,2415
"608","Prince's Bay.(New York)",0,2016-05-01,"New York, NY",2211,2419
"609","Prince's Bay.(New York)",0,2016-04-01,"New York, NY",2208,2421
"610","Prince's Bay.(New York)",0,2016-03-01,"New York, NY",2225,2418
"611","Prince's Bay.(New York)",0,2016-02-01,"New York, NY",2243,2409
"612","Prince's Bay.(New York)",0,2016-01-01,"New York, NY",2258,2399
"613","Eastchester.(New York)",4,2016-12-01,"New York, NY",1735,2392
"614","Eastchester.(New York)",4,2016-11-01,"New York, NY",1768,2388
"615","Eastchester.(New York)",4,2016-10-01,"New York, NY",1796,2384
"616","Eastchester.(New York)",4,2016-09-01,"New York, NY",1822,2387
"617","Eastchester.(New York)",4,2016-08-01,"New York, NY",1837,2396
"618","Eastchester.(New York)",4,2016-07-01,"New York, NY",1851,2407
"619","Eastchester.(New York)",4,2016-06-01,"New York, NY",1855,2415
"620","Eastchester.(New York)",4,2016-05-01,"New York, NY",1861,2419
"621","Eastchester.(New York)",4,2016-04-01,"New York, NY",1861,2421
"622","Eastchester.(New York)",4,2016-03-01,"New York, NY",1854,2418
"623","Eastchester.(New York)",3,2016-02-01,"New York, NY",1842,2409
"624","Eastchester.(New York)",3,2016-01-01,"New York, NY",1828,2399
"625","Pomonok.(New York)",0,2016-12-01,"New York, NY",2186,2392
"626","Pomonok.(New York)",0,2016-11-01,"New York, NY",2196,2388
"627","Pomonok.(New York)",0,2016-10-01,"New York, NY",2197,2384
"628","Pomonok.(New York)",0,2016-09-01,"New York, NY",2206,2387
"629","Pomonok.(New York)",0,2016-08-01,"New York, NY",2216,2396
"630","Pomonok.(New York)",0,2016-07-01,"New York, NY",2231,2407
"631","Pomonok.(New York)",0,2016-06-01,"New York, NY",2236,2415
"632","Pomonok.(New York)",0,2016-05-01,"New York, NY",2241,2419
"633","Pomonok.(New York)",0,2016-04-01,"New York, NY",2253,2421
"634","Pomonok.(New York)",0,2016-03-01,"New York, NY",2260,2418
"635","Pomonok.(New York)",0,2016-02-01,"New York, NY",2266,2409
"636","Pomonok.(New York)",0,2016-01-01,"New York, NY",2268,2399
"637","Richmond Town.(New York)",0,2016-12-01,"New York, NY",2191,2392
"638","Richmond Town.(New York)",0,2016-11-01,"New York, NY",2176,2388
"639","Richmond Town.(New York)",0,2016-10-01,"New York, NY",2159,2384
"640","Richmond Town.(New York)",0,2016-09-01,"New York, NY",2159,2387
"641","Richmond Town.(New York)",0,2016-08-01,"New York, NY",2174,2396
"642","Richmond Town.(New York)",0,2016-07-01,"New York, NY",2192,2407
"643","Richmond Town.(New York)",0,2016-06-01,"New York, NY",2202,2415
